internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
26459,Philautus schmackeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Philautus,schmackeri,,,,,"(Boettger, 1892)","This is the only&#160;<em>Philautus</em>&#160;species known on Mindoro Island, but additional records of&#160;<em>Philautus</em>-like specimens were made during surveys at Mount Calavite, Mount Halcon, Mount Baco, Abra de Ilog, Sablayan, and Blue Mountain between 2005-2017; these are tentatively assigned to this species but require analysis and confirmation of their identity as they may represent undescribed species (Philippines Red List Assessment Workshop May 2017)."
149687139,Phrynobatrachus afiabirago,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,afiabirago,,,,,"Ofori-Boateng, Leaché, Obeng-Kankam, Kouamé, Hillers &amp; Rödel, 2018",
58090,Phrynobatrachus alleni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,alleni,,,,,"Parker, 1936",
89251039,Phrynobatrachus horsti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,horsti,,,,,"Rödel, Burger, Zassi-Boufou, Emmrich, Penner, &amp; Barej, 2015",There has been some taxonomic confusion between this species and <em>Phrynobatrachus ruthbeateae</em> due to morphological similarities (Rödel <em>et al</em>. 2015).
74724558,Phrynobatrachus jimzimkusi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,jimzimkusi,,,,,"Zimkus, Gvoždík &amp; Gonwouo, 2013",This is a split from the broader concept of <em>Phrynobatrachus steindachneri</em>&#160;(Zimkus and&#160;Gvoždík 2013).
58125,Phrynobatrachus manengoubensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,manengoubensis,,,,,"(Angel, 1940)",This species is probably a synonym of <em>Phrynobatrachus werneri</em> (J.-L. Amiet pers. comm.).
78534603,Phrynopus interstinctus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Phrynopus,interstinctus,,,,,"Lehr &amp; Oróz, 2012",
78535863,Phrynopus vestigiatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Phrynopus,vestigiatus,,,,,"Lehr &amp; Oróz, 2012",
42862685,Platymantis bayani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,bayani,,,,,"Siler, Alcala, Diesmos &amp; Brown, 2009",
17528,Platymantis cornutus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,cornutus,,,,,"(Taylor, 1922)",This species is a taxonomic complex and contains several cryptic species (Philippines Red List Assessment Workshop May 2017).
58460,Platymantis guentheri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,guentheri,,,,,"(Boulenger, 1882)",
87739576,Platymantis quezoni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,quezoni,,,,,"Brown, De Layola, Lorenzo, Diesmos &amp; Diesmos, 2015",
55873,Plectrohyla dasypus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Plectrohyla,dasypus,,,,,"McCranie &amp; Wilson, 1981",
135783,Polypedates chlorophthalmus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Polypedates,chlorophthalmus,,,,,"Das, 2005",
61806,Pristimantis aniptopalmatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,aniptopalmatus,,,,,"(Duellman and Hedges, 2005)",
56443,Pristimantis avicuporum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,avicuporum,,,,,"(Duellman and Pramuk, 1999)",
56494,Pristimantis carmelitae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,carmelitae,,,,,"(Ruthven, 1922)",
130481421,Pristimantis cruciocularis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,cruciocularis,,,,,"(Lehr, Lundberg, Aguilar &amp; von May, 2006)",<em>Pristimantis flavobracatus&#160;</em>has been synonymized with this species&#160;(Catenazzi and Lehr 2018).
56545,Pristimantis cuneirostris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,cuneirostris,,,,,"(Duellman and Pramuk, 1999)",
56678,Pristimantis ixalus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,ixalus,,,,,"(Lynch, 2003)",
87738555,Pristimantis limoncochensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,limoncochensis,,,,,"Ortega-Andrade, Rojas-Soto, Valencia, Espinosa de los Monteros, Morrone, Ron &amp; Cannatella, 2015",<em>Pristimantis limocochensis</em> was originally confused with <em>P. acuminatus </em>(Ortega-Andrade <em>et al</em>. 2015).
164791,Pristimantis lucasi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,lucasi,,,,,"Duellman &amp; Chaparro, 2008","Tentatively placed in the <span style=""font-style: italic;"">Pristimantis unistrigatus</span> group according to the original description (Duellman and Chaparro 2008)."
56755,Pristimantis melanogaster,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,melanogaster,,,,,"(Duellman &amp; Pramuk, 1999)",
78550311,Pristimantis padiali,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,padiali,,,,,"Moravec, Lehr, Perez-Peña, Lopez, Gagliardi-Urrutia &amp; Arista-Tuanama, 2010",
56852,Pristimantis phalarus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,phalarus,,,,,"(Lynch, 1998)",
107283813,Pristimantis pluvialis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,pluvialis,,,,,"Shepack, von May, Ttito &amp; Catenazzi, 2016",
56893,Pristimantis quantus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,quantus,,,,,"(Lynch, 1998)",
61819,Pristimantis stictogaster,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,stictogaster,,,,,"(Duellman and Hedges, 2005)",
100099193,Pristimantis stictus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,stictus,,,,,"González-Durán, 2016",
79075043,Hynobius osumiensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,osumiensis,,,,,"Nishikawa &amp; Matsui, 2014",This species was previously considered a subpopulation of<em>&#160;Hynobius boulengeri&#160;</em>until it was elevated to species status by Nishikawa and Matsui (2014).
79075007,Hynobius amakusaensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,amakusaensis,,,,,"Nishikawa &amp; Matsui, 2014",This species was previously considered a subpopulation of&#160;<em>Hynobius boulengeri</em>&#160;until it was elevated to species status by Nishikawa and Matsui (2014).
54874,Pseudobufo subasper,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Pseudobufo,subasper,,,,,"Tschudi, 1838",
10617,Hynobius ikioi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,ikioi,,,,,"Matsui, Nishikawa &amp; Tominaga, 2017","The holotype of&#160;<em>Hynobius stejnegeri&#160;</em>Dunn, 1923, the name for this species for almost 100 years, was found by Matsui&#160;<em>et al.&#160;</em>(2017) to be a member of the species known as&#160;<em>H. yatsui</em>&#160;Oyama, 1947, taking priority over that name and requiring a new name for this species, namely&#160;<em>H. ikioi</em>."
58518,Ptychadena perreti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,perreti,,,,,"Guibé &amp; Lamotte, 1958",
58643,Pelophylax lessonae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,lessonae,,,,,"(Camerano, 1882)",
89113176,Pulchrana guttmani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pulchrana,guttmani,,,,,"(Brown, 2015)","<span id=""docs-internal-guid-06eeb85d-da4f-4202-386e-c01bbef3d623"">This is a split from the broader concept of </span><em>Pulchrana grandocula</em>&#160;(Brown 2015)."
193431,Ranitomeya benedicta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ranitomeya,benedicta,,,,,"Brown, Twomey, Pepper, &amp; Sanchez Rodriguez, 2008","This species was formerly classified as <span style=""font-style: italic;"">Ranitomeya fantastica </span>(Brown <span style=""font-style: italic;"">et al.</span> 2008)."
153570,Bufotes turanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufotes,turanensis,,,,,"(Hemmer, Schmidtler &amp; Böhme, 1978)",
79100485,Onychodactylus fuscus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Onychodactylus,fuscus,,,,,"Yoshikawa &amp;  Matsui, 2014",This species was split from the broader concept of&#160;<em>Onychodactylus&#160;japonicus</em>&#160;(Yoshikawa and Matsui 2014).
55183,Ranitomeya flavovittata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ranitomeya,flavovittata,,,,,"(Schulte, 1999)",Previous taxonomic uncertainties regarding this species have now been resolved and its taxonomic status appears to be valid (Brown <em>et al. </em>2011). It is considered to be in the <em>Ranitomeya vanzolinii</em> species group by Brown <em>et al.</em> (2011).
56378936,Ranitomeya imitator,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ranitomeya,imitator,,,,,"(Schulte, 1986)",<em>Ranitomeya intermedia</em> is now considered to be a junior synonym of <em>Ranitomeya imitator </em>(Brown <em>et al.</em> 2011).
78584863,Ranitomeya yavaricola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ranitomeya,yavaricola,,,,,"Pérez-Peña, Chávez, Twomey &amp; Brown, 2010","This species was originally thought to be a morph of <em>Ranitomeya flavovittata</em> based on a similar dorsal pattern. However, it<em>&#160;</em>possessed one unusual characteristic in that its limbs were solid bronze and lacked black markings. Based on additional specimens collected in 2009, Perez-Peña <em>et al.</em> (2010) determined that this unusual color pattern is a fixed trait within the population, and that this species is distinct from <em>R. flavovittata</em> on the basis of both morphology and genetics."
58969,Zhangixalus achantharrhena,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Zhangixalus,achantharrhena,,,,,"(Harvey, Pemberton &amp; Smith, 2002)",
79681770,Leptomantis gauni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Leptomantis,gauni,,,,,"(Inger, 1966)",This is a restricted concept of <em>Rhacophorus gauni </em>following the split of the broader concept into this and <em>Rhacophorus malkmusi</em>.&#160;The two species occur sympatrically at Poring Hot Springs on the eastern slope of Gunung Kinabalu.
58996,Rhacophorus georgii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,georgii,,,,,"Roux, 1904",
59002,Rhacophorus margaritifer,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,margaritifer,,,,,"(Schlegel, 1837)",
47143971,Rhacophorus vampyrus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,vampyrus,,,,,"Rowley, Le, Tran, Stuart &amp; Hoang, 2010",
135882,Rhinella manu,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,manu,,,,,"Chaparro, Pramuk and Gluesenkamp, 2007",<em>Rhinella manu</em> can be distinguished from all known <em>Rhinella</em> by a unique combination of external and osteological characters as well as by molecular data (Chaparro <em>et al</em>. 2007).
135985,Rhinella yanachaga,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,yanachaga,,,,,"Lehr, Pramuk, Hedges and Córdova, 2007",This species is assigned to the <em>festae</em> species group (Moravec <em>et al. </em>2014).
57971,Rhombophryne guentherpetersi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,guentherpetersi,,,,,"(Guibé, 1974)",This is likely to represent a species complex (C. Raxworthy pers. comm.).
85628040,Rhombophryne longicrus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,longicrus,,,,,"Scherz, Rakotoarison, Hawitschk, Vences &amp; Glaw, 2015",
49581455,Rhombophryne matavy,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,matavy,,,,,"D'Cruze, Köhler, Vences &amp; Glaw, 2010",The sister species of     <em>Rhombophryne testudo</em> according to the original     publication (Frost 2013).
57975,Rhombophryne minuta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,minuta,,,,,"(Guibé, 1975)","The taxonomic status of this species is doubtful, and it might be a complex of several species (F. Andreone, F. Glaw and M. Vences pers. comm.)."
86466943,Rhombophryne ornata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,ornata,,,,,"Scherz, Ruthensteiner, Vieites, Vences &amp; Glaw, 2015",
86466968,Rhombophryne tany,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,tany,,,,,"Scherz, Ruthensteiner, Vieites, Vences &amp; Glaw, 2015",
57994,Rhombophryne testudo,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,testudo,,,,,"Boettger, 1880","It is not clear that the populations on the mainland of Madagascar belong to the same species as those on Nosy Be and Nosy Komba (M. Vences, F. Glaw, F. Andreone and C.J. Raxworthy pers. comm.)."
79130249,Rhombophryne vaventy,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Rhombophryne,vaventy,,,,,"Scherz, Ruthensteiner, Vences &amp; Glaw, 2014",This species has been split from the broader concept of <em>Rhombophryne serratopalpebrosa</em> (Scherz <em>et al.</em> 2014).
56344279,Sanguirana aurantipunctata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Sanguirana,aurantipunctata,,,,,"Fuiten, Welton, Diesmos, Barley, Oberheide, Duya, Rico &amp; Brown, 2011",
78585464,Scaphiophryne matsoko,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Scaphiophryne,matsoko,,,,,"Raselimanana, Raxworthy, Andreone, Glaw &amp; Vences, 2014",
54592,Sclerophrys brauni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys,brauni,,,,,"(Nieden, 1911)",This species was under the generic name&#160;<em>Amietophrynus&#160;</em>but is now treated under&#160;<em>Sclerophrys&#160;</em>(Frost 2016).
16214951,Sclerophrys channingi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys,channingi,,,,,"(Barej, Schmitz, Menegon, Hillers, Hinkel, Böhme &amp; Rödel, 2011)","Formerly considered under the <span style=""font-style: italic;"">Amietophrynus superciliaris</span> species complex, <span style=""font-style: italic;"">Amietophrynus channingi</span> has been elevated to full species status (Barej <span style=""font-style: italic;"">et al.</span> 2011). The biological populations that had been formerly assigned to <span style=""font-style: italic;"">A. superciliaris</span> in eastern Lower Guinea now correspond to <span style=""font-style: italic;"">A. channingi</span> (Barej <span style=""font-style: italic;"">et al.</span> 2011).<br/><br/>This species was under the generic name&#160;<em>Amietophrynus&#160;</em>but is now treated under&#160;<em>Sclerophrys&#160;</em>(Frost 2016)."
54653,Sclerophrys gracilipes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys,gracilipes,,,,,"(Boulenger, 1899)","<p><em>Amietophrynus</em> has been synonymised with <em>Sclerophrys</em>, and as a result all species that were previously in the former genus are now known under <em>Sclerophrys</em> (Ohler and Dubois 2016).<br/><br/>This nominal form is considered to be a complex of several species (V. Gvozdik pers. comm., November 2012) and as a result has been confused with numerous cryptic species in the lowland forests of Central Africa (E. Greenbaum pers. comm. May 2016).&#160;</p>"
54732,Sclerophrys perreti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys,perreti,,,,,"(Schiøtz, 1963)",This species was under the generic name&#160;<em>Amietophrynus&#160;</em>but is now treated under&#160;<em>Sclerophrys&#160;</em>(Frost 2016).
54774,Sclerophrys taiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys,taiensis,,,,,"(Rödel &amp; Ernst, 2000)",This species was under the generic name&#160;<em>Amietophrynus&#160;</em>but is now treated under&#160;<em>Sclerophrys&#160;</em>(Frost 2016).
78586320,Silverstoneia gutturalis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Silverstoneia,gutturalis,,,,,"Grant &amp; Myers, 2013",
78586324,Silverstoneia minima,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Silverstoneia,minima,,,,,"Grant &amp; Myers, 2013",
78586339,Silverstoneia minutissima,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Silverstoneia,minutissima,,,,,"Grant &amp; Myers, 2013",
78586360,Silverstoneia punctiventris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Silverstoneia,punctiventris,,,,,"Grant &amp; Myers, 2013 ",
49582559,Spinomantis tavaratra,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Spinomantis,tavaratra,,,,,"Cramer, Rabibisoa &amp; Raxworthy, 2008",
56351244,Staurois nubilus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Staurois,nubilus,,,,,"(Mocquard, 1890)",Removed from synonymy with <em>Staurois guttatus</em> by Arifin <em>et al.</em> (2011).
79680099,Stumpffia analamaina,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,analamaina,,,,,"Klages, Glaw, Köhler, Müller, Hipsley &amp; Vences, 2013",
49583046,Stumpffia be,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,be,,,,,"Köhler, Vences, D'Cruze &amp; Glaw, 2010",
79680110,Stumpffia kibomena,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,kibomena,,,,,"Glaw, Vallan, Andreone, Edmonds, Dolch &amp; Vences, 2015",
49584796,Stumpffia madagascariensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,madagascariensis,,,,,"Mocquard, 1895",Removed from synonymy under&#160;<em>Stumpffia psologlossa </em>by Köhler <em>et al</em>. (2010).
49585165,Stumpffia megsoni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,megsoni,,,,,"Köhler, Vences, D'Cruze &amp; Glaw, 2010",
49585498,Stumpffia staffordi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,staffordi,,,,,"Köhler, Vences, D'Cruze &amp; Glaw, 2010",
10615,Hynobius hidamontanus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,hidamontanus,,,,,"Matsui, 1987",<i>Hynobius tenuis</i> was synonymized with this species by Matsui <i>et al.</i> (2002).
54673,Bufo japonicus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,japonicus,,,,,"Temminck &amp; Schlegel, 1838",There are two subspecies: <i>Bufo japonicus japonicus</i> and <i>B.j. formosus</i>.
54781,Bufo torrenticola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,torrenticola,,,,,"Matsui, 1976",
1273,Andrias japonicus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Andrias,japonicus,,,,,"(Temminck, 1836)",
41239,Limnonectes namiyei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,namiyei,,,,,"(Stejneger, 1901)",
55499,Hyla hallowellii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hyla,hallowellii,,,,,"Thompson, 1912",
10613,Hynobius abei,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,abei,,,,,"Sato, 1934",
82498401,Hynobius hirosei,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,hirosei,,,,,"Lantz, 1931",This species was removed from the synonymy of&#160;<em>Hynobius boulengeri</em>&#160;by Nishikawa <em>et al. </em>2007.
61895,Hynobius katoi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,katoi,,,,,"Matsui, Kokuryo, Misawa &amp; Nishikawa, 2004",
188970983,Hynobius kimurae,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,kimurae,,,,,"Dunn, 1923",
59096,Hynobius lichenatus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,lichenatus,,,,,"Boulenger, 1883",Aoki <em>et al.</em>&#160;(2013) suggested that this is a species complex.
85341790,Ecnomiohyla veraguensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Ecnomiohyla,veraguensis,,,,,"Batista, Hertz, Mebert, Köhler, Lotzkat, Ponce &amp; Vesely, 2014","This species has previously been regarded as a subpopulation of <em>Ecnomiohyla rabborum</em>,<em>&#160;</em>but is now regarded as a distinct species as a result of morphology and molecular examination of specimens (Batista <em>et al.</em> 2014)."
59099,Hynobius nigrescens,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,nigrescens,,,,,"Stejneger, 1907",
10616,Hynobius okiensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,okiensis,,,,,"Sato, 1940",
59101,Hynobius retardatus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,retardatus,,,,,"Dunn, 1923",
10618,Hynobius takedai,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,takedai,,,,,"Matsui &amp; Miyazaki, 1984",
59104,Hynobius tsuensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,tsuensis,,,,,"Abé, 1922",
79100618,Onychodactylus intermedius,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Onychodactylus,intermedius,,,,,"Yoshikawa &amp; Matsui, 2014",This species was split from the broader concept of&#160;<em>Onychodactylus&#160;japonicus</em>&#160;(Yoshikawa and Matsui 2014).
79100655,Onychodactylus kinneburi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Onychodactylus,kinneburi,,,,,"Yoshikawa, Matsui, Tanabe &amp; Okayama, 2013",This species was split from the broader concept of&#160;<em>Onychodactylus&#160;japonicus</em>&#160;(Yoshikawa<em>&#160;et al.&#160;</em>2013).
79100669,Onychodactylus nipponoborealis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Onychodactylus,nipponoborealis,,,,,"Kuro-o, Poyarkov &amp; Vieites, 2012",This species was split from the broader concept of&#160;<em>Onychodactylus&#160;japonicus</em>&#160;(Poyarkov&#160;<em>et al.</em>&#160;2012).
79100806,Onychodactylus tsukubaensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Onychodactylus,tsukubaensis,,,,,"Yoshikawa &amp; Matsui, 2013",This species was previously considered a subpopulation of <em>Onychodactylus japonicus</em> until it was described by Yoshikawa and Matsui (2013).
